payment_id,customer_id,merchant_id,ts,amount_minor,method,bank,status,error_reason,error_source,is_subscription
pay_gen_0014745,cust_000602,merch_prime_retail,2026-01-23T16:34:00+00:00,81797,card,KOTAK,captured,,,0
pay_gen_0014746,cust_000623,merch_prime_retail,2026-01-23T23:45:00+00:00,252730,card,HDFC,captured,,,0
pay_gen_0014747,cust_007701,merch_d2c_fashion,2026-01-23T11:56:00+00:00,88682,card,SBI,captured,,,0
pay_gen_0014748,cust_005709,merch_prime_retail,2026-01-23T23:30:00+00:00,278463,upi,ICICI,captured,,,0
pay_gen_0014749,cust_005816,merch_saas_subscriptions,2026-01-23T03:27:00+00:00,263143,upi,KOTAK,failed,timeout,gateway,0
pay_gen_0014750,cust_002080,merch_saas_subscriptions,2026-01-23T13:34:00+00:00,513386,upi,KOTAK,captured,,,0
pay_gen_0014751,cust_003349,merch_prime_retail,2026-01-23T19:26:00+00:00,222411,upi,KOTAK,captured,,,0
pay_gen_0014752,cust_004414,merch_prime_retail,2026-01-23T09:27:00+00:00,217017,upi,KOTAK,captured,,,0
pay_gen_0014753,cust_001271,merch_prime_retail,2026-01-23T01:04:00+00:00,528753,wallet,amazonpay,captured,,,0
pay_gen_0014754,cust_001683,merch_prime_retail,2026-01-23T00:45:00+00:00,37342,card,KOTAK,captured,,,0
pay_gen_0014755,cust_002792,merch_prime_retail,2026-01-23T17:05:00+00:00,105439,card,AXIS,failed,user_authentication_failed,bank,0
pay_gen_0014756,cust_003427,merch_prime_retail,2026-01-23T12:02:00+00:00,3212125,upi,KOTAK,captured,,,0
pay_gen_0014757,cust_003082,merch_d2c_fashion,2026-01-23T21:50:00+00:00,128553,upi,ICICI,captured,,,1
pay_gen_0014758,cust_003359,merch_prime_retail,2026-01-23T07:42:00+00:00,414515,card,ICICI,captured,,,0
pay_gen_0014759,cust_002373,merch_prime_retail,2026-01-23T08:13:00+00:00,370742,upi,AXIS,captured,,,0
pay_gen_0014760,cust_001722,merch_prime_retail,2026-01-23T08:40:00+00:00,45429,card,HDFC,failed,insufficient_funds,network,0
pay_gen_0014761,cust_005274,merch_prime_retail,2026-01-23T01:23:00+00:00,40559,card,HDFC,captured,,,0
pay_gen_0014762,cust_000134,merch_d2c_fashion,2026-01-23T05:59:00+00:00,61368,upi,AXIS,captured,,,0
pay_gen_0014763,cust_002764,merch_d2c_fashion,2026-01-23T05:32:00+00:00,245938,wallet,amazonpay,captured,,,1
pay_gen_0014764,cust_000133,merch_saas_subscriptions,2026-01-23T05:22:00+00:00,49384,upi,SBI,captured,,,0
pay_gen_0014765,cust_002038,merch_prime_retail,2026-01-23T21:13:00+00:00,164055,upi,KOTAK,captured,,,0
pay_gen_0014766,cust_001043,merch_prime_retail,2026-01-23T02:17:00+00:00,99912,upi,HDFC,captured,,,0
pay_gen_0014767,cust_006831,merch_saas_subscriptions,2026-01-23T20:28:00+00:00,111311,upi,KOTAK,captured,,,0
pay_gen_0014768,cust_001328,merch_prime_retail,2026-01-23T14:36:00+00:00,459851,card,SBI,captured,,,0
pay_gen_0014769,cust_007695,merch_saas_subscriptions,2026-01-23T10:00:00+00:00,143121,card,HDFC,captured,,,0
pay_gen_0014770,cust_001956,merch_prime_retail,2026-01-23T21:13:00+00:00,225790,upi,AXIS,failed,insufficient_funds,network,0
pay_gen_0014771,cust_006481,merch_prime_retail,2026-01-23T00:17:00+00:00,1113403,wallet,amazonpay,captured,,,0
pay_gen_0014772,cust_003186,merch_d2c_fashion,2026-01-23T18:29:00+00:00,51401,upi,SBI,captured,,,0
pay_gen_0014773,cust_003813,merch_d2c_fashion,2026-01-23T09:12:00+00:00,73797,upi,KOTAK,captured,,,0
pay_gen_0014774,cust_006444,merch_prime_retail,2026-01-23T21:37:00+00:00,1079385,upi,SBI,failed,card_blocked,network,0
pay_gen_0014775,cust_004368,merch_d2c_fashion,2026-01-23T03:14:00+00:00,196944,upi,ICICI,captured,,,0
pay_gen_0014776,cust_004400,merch_d2c_fashion,2026-01-23T19:30:00+00:00,145575,upi,SBI,captured,,,0
pay_gen_0014777,cust_007370,merch_d2c_fashion,2026-01-23T10:48:00+00:00,918302,upi,HDFC,captured,,,0
pay_gen_0014778,cust_006508,merch_saas_subscriptions,2026-01-23T01:41:00+00:00,97559,card,AXIS,captured,,,0
pay_gen_0014779,cust_007129,merch_saas_subscriptions,2026-01-23T03:20:00+00:00,156784,upi,AXIS,captured,,,0
pay_gen_0014780,cust_006341,merch_prime_retail,2026-01-23T19:22:00+00:00,640713,upi,SBI,captured,,,1
pay_gen_0014781,cust_004404,merch_prime_retail,2026-01-23T10:00:00+00:00,1993572,upi,KOTAK,captured,,,0
pay_gen_0014782,cust_005298,merch_saas_subscriptions,2026-01-23T06:10:00+00:00,608579,card,HDFC,captured,,,0
pay_gen_0014783,cust_002666,merch_prime_retail,2026-01-23T00:05:00+00:00,230868,card,SBI,captured,,,0
pay_gen_0014784,cust_005432,merch_prime_retail,2026-01-23T06:57:00+00:00,135149,card,AXIS,captured,,,0
pay_gen_0014785,cust_001839,merch_saas_subscriptions,2026-01-23T20:40:00+00:00,372852,card,HDFC,captured,,,0
pay_gen_0014786,cust_006034,merch_saas_subscriptions,2026-01-23T08:30:00+00:00,354580,card,SBI,failed,processing_error,bank,0
pay_gen_0014787,cust_000783,merch_prime_retail,2026-01-23T15:06:00+00:00,84438,card,HDFC,captured,,,0
pay_gen_0014788,cust_002802,merch_prime_retail,2026-01-23T04:51:00+00:00,39397,upi,SBI,failed,insufficient_funds,bank,0
pay_gen_0014789,cust_005159,merch_saas_subscriptions,2026-01-23T18:51:00+00:00,73592,card,KOTAK,captured,,,0
pay_gen_0014790,cust_001728,merch_d2c_fashion,2026-01-23T12:08:00+00:00,931126,netbanking,ICICI,captured,,,0
pay_gen_0014791,cust_002675,merch_saas_subscriptions,2026-01-23T16:31:00+00:00,184428,upi,SBI,captured,,,0
pay_gen_0014792,cust_004393,merch_d2c_fashion,2026-01-23T22:14:00+00:00,39860,card,ICICI,captured,,,0
pay_gen_0014793,cust_001941,merch_saas_subscriptions,2026-01-23T22:24:00+00:00,850942,card,SBI,captured,,,0
pay_gen_0014794,cust_007475,merch_prime_retail,2026-01-23T19:42:00+00:00,2246651,upi,KOTAK,captured,,,0
pay_gen_0014795,cust_000111,merch_prime_retail,2026-01-23T14:51:00+00:00,87408,upi,KOTAK,captured,,,0
pay_gen_0014796,cust_007373,merch_prime_retail,2026-01-23T09:03:00+00:00,185970,upi,AXIS,captured,,,0
pay_gen_0014797,cust_001231,merch_prime_retail,2026-01-23T06:01:00+00:00,122646,upi,ICICI,captured,,,0
pay_gen_0014798,cust_000141,merch_saas_subscriptions,2026-01-23T11:11:00+00:00,35138,card,ICICI,failed,card_insufficient_funds,gateway,0
pay_gen_0014799,cust_004749,merch_prime_retail,2026-01-23T07:29:00+00:00,148186,upi,SBI,failed,timeout,gateway,0
pay_gen_0014800,cust_006454,merch_saas_subscriptions,2026-01-23T21:37:00+00:00,1060094,card,SBI,failed,card_insufficient_funds,bank,0
pay_gen_0014801,cust_003773,merch_prime_retail,2026-01-23T09:22:00+00:00,38417,upi,AXIS,captured,,,0
pay_gen_0014802,cust_007706,merch_prime_retail,2026-01-23T14:19:00+00:00,85871,upi,ICICI,captured,,,1
pay_gen_0014803,cust_004615,merch_d2c_fashion,2026-01-23T08:47:00+00:00,514522,netbanking,AXIS,failed,gateway_error,network,0
pay_gen_0014804,cust_004430,merch_prime_retail,2026-01-23T09:10:00+00:00,650446,netbanking,HDFC,captured,,,1
pay_gen_0014805,cust_000856,merch_d2c_fashion,2026-01-23T07:48:00+00:00,37395,card,KOTAK,captured,,,0
pay_gen_0014806,cust_002282,merch_d2c_fashion,2026-01-23T10:22:00+00:00,131123,wallet,PPI,captured,,,0
pay_gen_0014807,cust_002355,merch_d2c_fashion,2026-01-23T10:28:00+00:00,35540,upi,HDFC,failed,gateway_error,bank,0
pay_gen_0014808,cust_006066,merch_d2c_fashion,2026-01-23T20:49:00+00:00,982633,upi,SBI,captured,,,0
pay_gen_0014809,cust_000037,merch_saas_subscriptions,2026-01-23T01:58:00+00:00,43434,netbanking,ICICI,captured,,,0
pay_gen_0014810,cust_001503,merch_d2c_fashion,2026-01-23T03:13:00+00:00,131937,upi,ICICI,captured,,,0
pay_gen_0014811,cust_000151,merch_prime_retail,2026-01-23T06:35:00+00:00,226564,card,AXIS,captured,,,0
pay_gen_0014812,cust_004443,merch_prime_retail,2026-01-23T13:16:00+00:00,1977894,upi,AXIS,captured,,,0
pay_gen_0014813,cust_001892,merch_saas_subscriptions,2026-01-23T18:10:00+00:00,64843,upi,ICICI,captured,,,0
pay_gen_0014814,cust_003112,merch_prime_retail,2026-01-23T00:22:00+00:00,79124,upi,AXIS,failed,insufficient_funds,bank,1
pay_gen_0014815,cust_002348,merch_saas_subscriptions,2026-01-23T17:52:00+00:00,43919,card,HDFC,captured,,,0
pay_gen_0014816,cust_003906,merch_prime_retail,2026-01-23T23:52:00+00:00,234075,card,SBI,captured,,,0
pay_gen_0014817,cust_002128,merch_prime_retail,2026-01-23T04:44:00+00:00,79138,card,HDFC,failed,network_error,network,0
pay_gen_0014818,cust_004810,merch_saas_subscriptions,2026-01-23T22:31:00+00:00,138480,card,HDFC,captured,,,0
pay_gen_0014819,cust_003534,merch_d2c_fashion,2026-01-23T07:57:00+00:00,72823,upi,KOTAK,captured,,,0
pay_gen_0014820,cust_004761,merch_prime_retail,2026-01-23T11:32:00+00:00,92955,upi,KOTAK,captured,,,0
pay_gen_0014821,cust_007882,merch_saas_subscriptions,2026-01-23T20:07:00+00:00,860398,upi,ICICI,captured,,,0
pay_gen_0014822,cust_001046,merch_prime_retail,2026-01-23T16:58:00+00:00,898298,upi,ICICI,captured,,,0
pay_gen_0014823,cust_002921,merch_d2c_fashion,2026-01-23T17:12:00+00:00,346126,upi,SBI,captured,,,0
pay_gen_0014824,cust_007434,merch_d2c_fashion,2026-01-23T00:26:00+00:00,356061,upi,ICICI,captured,,,0
pay_gen_0014825,cust_005519,merch_saas_subscriptions,2026-01-23T06:46:00+00:00,81295,card,KOTAK,captured,,,0
pay_gen_0014826,cust_001251,merch_d2c_fashion,2026-01-23T21:28:00+00:00,1046873,card,HDFC,captured,,,0
pay_gen_0014827,cust_000453,merch_prime_retail,2026-01-23T11:31:00+00:00,110109,netbanking,SBI,captured,,,0
pay_gen_0014828,cust_003197,merch_prime_retail,2026-01-23T22:03:00+00:00,949123,upi,KOTAK,captured,,,0
pay_gen_0014829,cust_001358,merch_d2c_fashion,2026-01-23T02:34:00+00:00,822350,card,HDFC,failed,insufficient_funds,bank,0
pay_gen_0014830,cust_001167,merch_prime_retail,2026-01-23T06:27:00+00:00,61448,upi,ICICI,captured,,,0
pay_gen_0014831,cust_006888,merch_saas_subscriptions,2026-01-23T19:16:00+00:00,526092,wallet,freecharge,captured,,,0
pay_gen_0014832,cust_004049,merch_d2c_fashion,2026-01-23T19:34:00+00:00,1155590,card,AXIS,captured,,,0
pay_gen_0014833,cust_003427,merch_prime_retail,2026-01-23T12:17:00+00:00,1436436,upi,ICICI,captured,,,0
pay_gen_0014834,cust_003377,merch_saas_subscriptions,2026-01-23T10:16:00+00:00,442872,upi,ICICI,captured,,,0
pay_gen_0014835,cust_002462,merch_saas_subscriptions,2026-01-23T18:38:00+00:00,684307,upi,HDFC,captured,,,0
pay_gen_0014836,cust_001470,merch_prime_retail,2026-01-23T15:15:00+00:00,177830,netbanking,AXIS,captured,,,0
pay_gen_0014837,cust_004427,merch_prime_retail,2026-01-23T18:50:00+00:00,108748,netbanking,ICICI,failed,insufficient_funds,bank,0
pay_gen_0014838,cust_005059,merch_prime_retail,2026-01-23T01:38:00+00:00,173609,upi,SBI,captured,,,0
pay_gen_0014839,cust_005016,merch_prime_retail,2026-01-23T00:11:00+00:00,2104265,upi,ICICI,failed,user_authentication_failed,gateway,0
pay_gen_0014840,cust_007149,merch_saas_subscriptions,2026-01-23T00:22:00+00:00,124090,upi,SBI,captured,,,0
pay_gen_0014841,cust_000388,merch_d2c_fashion,2026-01-23T00:31:00+00:00,69626,upi,KOTAK,failed,timeout,gateway,0
pay_gen_0014842,cust_005685,merch_prime_retail,2026-01-23T11:45:00+00:00,761517,card,HDFC,captured,,,0
pay_gen_0014843,cust_004595,merch_prime_retail,2026-01-23T21:39:00+00:00,76194,upi,HDFC,captured,,,0
pay_gen_0014844,cust_001137,merch_saas_subscriptions,2026-01-23T10:10:00+00:00,752018,upi,SBI,captured,,,1
pay_gen_0014845,cust_005758,merch_prime_retail,2026-01-23T01:31:00+00:00,105652,upi,ICICI,captured,,,0
pay_gen_0014846,cust_002810,merch_saas_subscriptions,2026-01-23T01:49:00+00:00,211215,netbanking,SBI,captured,,,0
pay_gen_0014847,cust_007853,merch_d2c_fashion,2026-01-23T19:06:00+00:00,4250214,upi,KOTAK,captured,,,1
pay_gen_0014848,cust_000498,merch_prime_retail,2026-01-23T09:18:00+00:00,615100,card,ICICI,captured,,,0
pay_gen_0014849,cust_000845,merch_prime_retail,2026-01-23T09:52:00+00:00,1551428,upi,HDFC,captured,,,0
pay_gen_0014850,cust_004130,merch_d2c_fashion,2026-01-23T23:59:00+00:00,822565,upi,KOTAK,captured,,,0
pay_gen_0014851,cust_001093,merch_d2c_fashion,2026-01-23T20:16:00+00:00,634483,upi,KOTAK,captured,,,0
pay_gen_0014852,cust_000860,merch_prime_retail,2026-01-23T19:26:00+00:00,106107,upi,ICICI,captured,,,0
pay_gen_0014853,cust_004031,merch_saas_subscriptions,2026-01-23T06:07:00+00:00,935896,netbanking,HDFC,captured,,,0
pay_gen_0014854,cust_004938,merch_prime_retail,2026-01-23T20:46:00+00:00,179053,upi,AXIS,captured,,,0
pay_gen_0014855,cust_000826,merch_saas_subscriptions,2026-01-23T11:26:00+00:00,76406,upi,SBI,failed,gateway_error,bank,0
pay_gen_0014856,cust_004510,merch_prime_retail,2026-01-23T15:56:00+00:00,43733,card,KOTAK,failed,card_blocked,gateway,0
pay_gen_0014857,cust_007262,merch_d2c_fashion,2026-01-23T04:54:00+00:00,334196,upi,HDFC,captured,,,0
pay_gen_0014858,cust_007364,merch_prime_retail,2026-01-23T11:55:00+00:00,163778,card,KOTAK,captured,,,0
pay_gen_0014859,cust_005649,merch_prime_retail,2026-01-23T21:46:00+00:00,290313,upi,AXIS,captured,,,0
pay_gen_0014860,cust_002422,merch_d2c_fashion,2026-01-23T09:05:00+00:00,212576,card,AXIS,captured,,,0
pay_gen_0014861,cust_000575,merch_saas_subscriptions,2026-01-23T08:03:00+00:00,133268,netbanking,SBI,captured,,,0
pay_gen_0014862,cust_002742,merch_saas_subscriptions,2026-01-23T09:58:00+00:00,244223,upi,HDFC,captured,,,0
pay_gen_0014863,cust_007328,merch_prime_retail,2026-01-23T11:54:00+00:00,49268,upi,AXIS,captured,,,0
pay_gen_0014864,cust_006396,merch_prime_retail,2026-01-23T07:03:00+00:00,44821,upi,AXIS,captured,,,0
pay_gen_0014865,cust_002846,merch_prime_retail,2026-01-23T23:53:00+00:00,826441,upi,ICICI,captured,,,1
pay_gen_0014866,cust_003036,merch_prime_retail,2026-01-23T05:59:00+00:00,144393,card,KOTAK,captured,,,0
pay_gen_0014867,cust_002470,merch_prime_retail,2026-01-23T15:00:00+00:00,226524,card,KOTAK,captured,,,0
pay_gen_0014868,cust_003458,merch_prime_retail,2026-01-23T04:34:00+00:00,1024159,card,AXIS,captured,,,0
pay_gen_0014869,cust_006441,merch_d2c_fashion,2026-01-23T21:16:00+00:00,2322185,wallet,PPI,captured,,,0
pay_gen_0014870,cust_006186,merch_d2c_fashion,2026-01-23T02:07:00+00:00,1584960,card,HDFC,captured,,,0
pay_gen_0014871,cust_000041,merch_d2c_fashion,2026-01-23T07:30:00+00:00,132737,card,KOTAK,captured,,,0
pay_gen_0014872,cust_005623,merch_saas_subscriptions,2026-01-23T08:36:00+00:00,82425,netbanking,ICICI,captured,,,1
pay_gen_0014873,cust_003443,merch_prime_retail,2026-01-23T13:26:00+00:00,117321,upi,AXIS,captured,,,0
pay_gen_0014874,cust_007233,merch_prime_retail,2026-01-23T15:29:00+00:00,173865,upi,ICICI,failed,invalid_vpa,bank,0
pay_gen_0014875,cust_005908,merch_saas_subscriptions,2026-01-23T08:00:00+00:00,135777,netbanking,HDFC,captured,,,0
pay_gen_0014876,cust_003150,merch_prime_retail,2026-01-23T21:26:00+00:00,81322,upi,KOTAK,failed,timeout,bank,0
pay_gen_0014877,cust_006560,merch_prime_retail,2026-01-23T16:09:00+00:00,4009727,upi,ICICI,captured,,,0
pay_gen_0014878,cust_005513,merch_d2c_fashion,2026-01-23T23:58:00+00:00,315614,upi,ICICI,captured,,,0
pay_gen_0014879,cust_001149,merch_prime_retail,2026-01-23T23:33:00+00:00,383333,upi,ICICI,captured,,,0
pay_gen_0014880,cust_006919,merch_prime_retail,2026-01-23T06:31:00+00:00,185878,upi,HDFC,captured,,,0
pay_gen_0014881,cust_007388,merch_saas_subscriptions,2026-01-23T23:36:00+00:00,164701,upi,HDFC,captured,,,0
pay_gen_0014882,cust_004405,merch_d2c_fashion,2026-01-23T06:01:00+00:00,45126,upi,KOTAK,captured,,,0
pay_gen_0014883,cust_003998,merch_saas_subscriptions,2026-01-23T11:00:00+00:00,450030,card,SBI,captured,,,0
pay_gen_0014884,cust_004416,merch_prime_retail,2026-01-23T21:50:00+00:00,424166,upi,AXIS,failed,invalid_card,gateway,0
pay_gen_0014885,cust_000844,merch_prime_retail,2026-01-23T22:05:00+00:00,767793,wallet,PPI,captured,,,0
pay_gen_0014886,cust_003365,merch_saas_subscriptions,2026-01-23T06:52:00+00:00,1069450,card,AXIS,captured,,,0
pay_gen_0014887,cust_005662,merch_prime_retail,2026-01-23T23:00:00+00:00,2673348,card,HDFC,captured,,,0
pay_gen_0014888,cust_006720,merch_d2c_fashion,2026-01-23T22:15:00+00:00,127856,card,AXIS,captured,,,0
pay_gen_0014889,cust_000460,merch_prime_retail,2026-01-23T08:15:00+00:00,629937,upi,HDFC,captured,,,0
pay_gen_0014890,cust_006820,merch_saas_subscriptions,2026-01-23T01:18:00+00:00,59398,upi,ICICI,captured,,,0
pay_gen_0014891,cust_001449,merch_d2c_fashion,2026-01-23T05:18:00+00:00,112936,card,AXIS,captured,,,0
pay_gen_0014892,cust_001717,merch_saas_subscriptions,2026-01-23T10:56:00+00:00,673426,netbanking,AXIS,captured,,,1
pay_gen_0014893,cust_000523,merch_d2c_fashion,2026-01-23T09:49:00+00:00,115143,upi,SBI,captured,,,0
pay_gen_0014894,cust_005868,merch_d2c_fashion,2026-01-23T14:58:00+00:00,169473,card,ICICI,captured,,,0
pay_gen_0014895,cust_001270,merch_d2c_fashion,2026-01-23T18:30:00+00:00,223107,card,ICICI,captured,,,0
pay_gen_0014896,cust_005197,merch_saas_subscriptions,2026-01-23T16:51:00+00:00,48890,card,HDFC,captured,,,0
pay_gen_0014897,cust_007896,merch_prime_retail,2026-01-23T20:22:00+00:00,154413,card,ICICI,captured,,,0
pay_gen_0014898,cust_006324,merch_saas_subscriptions,2026-01-23T09:07:00+00:00,289249,upi,AXIS,captured,,,0
pay_gen_0014899,cust_006754,merch_prime_retail,2026-01-23T05:07:00+00:00,44714,upi,ICICI,failed,gateway_error,network,0
pay_gen_0014900,cust_006116,merch_d2c_fashion,2026-01-23T21:25:00+00:00,183942,card,HDFC,captured,,,0
pay_gen_0014901,cust_006457,merch_d2c_fashion,2026-01-23T10:34:00+00:00,108424,upi,HDFC,captured,,,0
pay_gen_0014902,cust_007882,merch_saas_subscriptions,2026-01-23T11:14:00+00:00,270196,netbanking,SBI,captured,,,0
pay_gen_0014903,cust_003625,merch_saas_subscriptions,2026-01-23T10:20:00+00:00,449095,upi,ICICI,captured,,,0
pay_gen_0014904,cust_007432,merch_prime_retail,2026-01-23T20:38:00+00:00,492532,upi,KOTAK,captured,,,0
pay_gen_0014905,cust_006725,merch_prime_retail,2026-01-23T06:21:00+00:00,118598,upi,SBI,captured,,,0
pay_gen_0014906,cust_002864,merch_prime_retail,2026-01-23T10:08:00+00:00,392040,card,SBI,captured,,,0
pay_gen_0014907,cust_006267,merch_d2c_fashion,2026-01-23T23:21:00+00:00,232241,upi,HDFC,captured,,,0
pay_gen_0014908,cust_000100,merch_d2c_fashion,2026-01-23T00:40:00+00:00,117760,card,ICICI,captured,,,0
pay_gen_0014909,cust_000829,merch_prime_retail,2026-01-23T13:23:00+00:00,262299,upi,SBI,failed,invalid_card,network,0
pay_gen_0014910,cust_002809,merch_saas_subscriptions,2026-01-23T07:48:00+00:00,418059,card,ICICI,captured,,,0
pay_gen_0014911,cust_001504,merch_saas_subscriptions,2026-01-23T22:43:00+00:00,74676,card,SBI,failed,card_insufficient_funds,network,0
pay_gen_0014912,cust_002605,merch_prime_retail,2026-01-23T09:20:00+00:00,97223,upi,KOTAK,captured,,,0
pay_gen_0014913,cust_003015,merch_prime_retail,2026-01-23T03:43:00+00:00,488446,upi,AXIS,captured,,,1
pay_gen_0014914,cust_007186,merch_saas_subscriptions,2026-01-23T01:25:00+00:00,1687217,card,AXIS,captured,,,0
pay_gen_0014915,cust_001654,merch_prime_retail,2026-01-23T05:22:00+00:00,83920,upi,KOTAK,captured,,,0
pay_gen_0014916,cust_000057,merch_saas_subscriptions,2026-01-23T01:43:00+00:00,147391,card,ICICI,captured,,,0
pay_gen_0014917,cust_006623,merch_prime_retail,2026-01-23T14:30:00+00:00,138970,upi,KOTAK,captured,,,0
pay_gen_0014918,cust_005961,merch_prime_retail,2026-01-23T03:25:00+00:00,250269,card,AXIS,captured,,,0
pay_gen_0014919,cust_004592,merch_prime_retail,2026-01-23T08:09:00+00:00,65693,card,AXIS,captured,,,0
pay_gen_0014920,cust_003821,merch_prime_retail,2026-01-23T18:51:00+00:00,157150,upi,AXIS,failed,timeout,bank,0
pay_gen_0014921,cust_004645,merch_saas_subscriptions,2026-01-23T18:23:00+00:00,127817,upi,AXIS,captured,,,0
pay_gen_0014922,cust_001813,merch_d2c_fashion,2026-01-23T23:17:00+00:00,2149703,card,AXIS,failed,insufficient_funds,gateway,0
pay_gen_0014923,cust_007686,merch_d2c_fashion,2026-01-23T05:26:00+00:00,1264271,upi,AXIS,captured,,,0
pay_gen_0014924,cust_002411,merch_saas_subscriptions,2026-01-23T00:36:00+00:00,35465,card,SBI,captured,,,0
pay_gen_0014925,cust_003714,merch_prime_retail,2026-01-23T06:34:00+00:00,851344,upi,HDFC,captured,,,0
pay_gen_0014926,cust_005431,merch_prime_retail,2026-01-23T21:57:00+00:00,518560,upi,SBI,captured,,,1
pay_gen_0014927,cust_007651,merch_prime_retail,2026-01-23T05:46:00+00:00,277686,upi,HDFC,captured,,,0
pay_gen_0014928,cust_007814,merch_prime_retail,2026-01-23T22:34:00+00:00,246381,upi,ICICI,captured,,,0
pay_gen_0014929,cust_007575,merch_prime_retail,2026-01-23T04:24:00+00:00,2429232,card,ICICI,failed,timeout,bank,0
pay_gen_0014930,cust_004820,merch_prime_retail,2026-01-23T09:28:00+00:00,676333,card,KOTAK,captured,,,0
pay_gen_0014931,cust_005568,merch_prime_retail,2026-01-23T09:30:00+00:00,312772,card,SBI,captured,,,0
pay_gen_0014932,cust_003024,merch_prime_retail,2026-01-23T14:54:00+00:00,274527,upi,SBI,failed,insufficient_funds,network,0
pay_gen_0014933,cust_004492,merch_prime_retail,2026-01-23T17:31:00+00:00,46459,upi,AXIS,failed,invalid_card,gateway,0
pay_gen_0014934,cust_002627,merch_d2c_fashion,2026-01-23T23:16:00+00:00,35360,card,KOTAK,captured,,,0
pay_gen_0014935,cust_003413,merch_d2c_fashion,2026-01-23T20:14:00+00:00,132582,card,SBI,captured,,,0
pay_gen_0014936,cust_006999,merch_prime_retail,2026-01-23T09:54:00+00:00,911541,wallet,PPI,captured,,,0
pay_gen_0014937,cust_004892,merch_d2c_fashion,2026-01-23T12:07:00+00:00,130279,netbanking,AXIS,captured,,,0
pay_gen_0014938,cust_004679,merch_d2c_fashion,2026-01-23T01:05:00+00:00,79462,upi,KOTAK,captured,,,0
pay_gen_0014939,cust_002057,merch_d2c_fashion,2026-01-23T14:29:00+00:00,219506,upi,KOTAK,captured,,,0
pay_gen_0014940,cust_006180,merch_prime_retail,2026-01-23T20:15:00+00:00,99075,upi,ICICI,captured,,,0
