opp_id,payment_id,created_ts,amount_minor,method,bank,error_reason,error_group,is_subscription,cust_prior_payments,cust_prior_successes,cust_prior_method_match,cust_prior_failed_instrument,minutes_since_failure,merchant_baseline_success,merchant_volume,hour,weekday,contact_stale,natural_recovered
opp_gen_0002144,pay_gen_0014217,2026-01-22T09:09:49.095743+00:00,3667199,upi,SBI,authentication_required,auth,0,3,0,0,0,15.8,0.91,9000,9,3,0,1
opp_gen_0002145,pay_gen_0014227,2026-01-22T00:25:59.445703+00:00,880595,card,AXIS,processing_error,temporary,0,10,9,1,0,10.0,0.88,42000,0,3,0,1
opp_gen_0002146,pay_gen_0014232,2026-01-22T02:49:06.326825+00:00,1484594,wallet,PPI,network_error,temporary,1,4,3,0,0,33.1,0.84,21000,2,3,1,1
opp_gen_0002147,pay_gen_0014260,2026-01-22T00:47:27.880539+00:00,3885816,card,KOTAK,authentication_required,auth,0,3,2,0,0,38.5,0.84,21000,0,3,0,1
opp_gen_0002148,pay_gen_0014268,2026-01-22T15:43:45.474312+00:00,362950,card,SBI,timeout,temporary,1,3,1,0,1,8.8,0.88,42000,15,3,0,1
opp_gen_0002149,pay_gen_0014269,2026-01-22T11:03:41.721140+00:00,292484,upi,KOTAK,network_error,temporary,0,6,5,0,0,42.7,0.88,42000,11,3,0,1
opp_gen_0002150,pay_gen_0014271,2026-01-22T01:18:36.698016+00:00,269740,upi,HDFC,gateway_error,temporary,0,4,2,0,1,6.6,0.88,42000,1,3,0,1
opp_gen_0002151,pay_gen_0014281,2026-01-22T05:44:11.583022+00:00,1102887,upi,ICICI,processing_error,temporary,0,5,3,0,1,40.2,0.88,42000,5,3,0,1
opp_gen_0002152,pay_gen_0014288,2026-01-22T11:57:19.941405+00:00,1394390,netbanking,HDFC,network_error,temporary,0,6,4,0,1,33.3,0.88,42000,11,3,0,1
opp_gen_0002153,pay_gen_0014297,2026-01-22T23:17:47.085739+00:00,53905,netbanking,HDFC,gateway_error,temporary,0,2,1,0,0,17.8,0.84,21000,23,3,0,0
opp_gen_0002154,pay_gen_0014300,2026-01-22T03:06:16.956934+00:00,74935,upi,HDFC,timeout,temporary,0,1,0,0,0,34.3,0.88,42000,3,3,0,1
opp_gen_0002155,pay_gen_0014305,2026-01-22T22:42:56.005750+00:00,73398,card,ICICI,card_insufficient_funds,insufficient_funds,0,5,4,1,0,40.9,0.91,9000,22,3,0,0
opp_gen_0002156,pay_gen_0014306,2026-01-22T16:32:53.546230+00:00,116627,upi,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,5.9,0.88,42000,16,3,0,1
opp_gen_0002157,pay_gen_0014314,2026-01-22T19:52:25.567226+00:00,163384,card,SBI,gateway_error,temporary,0,7,4,1,0,31.4,0.88,42000,19,3,0,1
opp_gen_0002158,pay_gen_0014324,2026-01-22T23:15:58.329328+00:00,107356,upi,AXIS,user_authentication_failed,auth,0,3,1,0,0,24.0,0.84,21000,23,3,0,0
opp_gen_0002159,pay_gen_0014328,2026-01-22T02:27:08.278715+00:00,1134091,card,ICICI,invalid_vpa,instrument,0,5,3,1,1,13.1,0.88,42000,2,3,0,1
opp_gen_0002160,pay_gen_0014333,2026-01-22T07:13:59.954176+00:00,136486,card,HDFC,gateway_error,temporary,0,3,2,0,0,25.0,0.88,42000,7,3,0,1
opp_gen_0002161,pay_gen_0014341,2026-01-23T00:20:35.045119+00:00,84228,card,AXIS,card_expired,instrument,0,5,4,1,0,21.6,0.88,42000,0,4,1,0
opp_gen_0002162,pay_gen_0014343,2026-01-22T02:38:41.642313+00:00,60003,upi,SBI,network_error,temporary,0,5,4,0,0,41.7,0.88,42000,2,3,0,1
opp_gen_0002163,pay_gen_0014347,2026-01-22T15:26:52.788418+00:00,37617,wallet,freecharge,processing_error,temporary,0,1,0,0,0,6.9,0.88,42000,15,3,0,1
opp_gen_0002164,pay_gen_0014348,2026-01-22T04:20:05.847696+00:00,696082,upi,HDFC,user_authentication_failed,auth,0,8,6,0,1,41.1,0.88,42000,4,3,0,1
opp_gen_0002165,pay_gen_0014358,2026-01-22T03:06:11.017670+00:00,230312,upi,ICICI,insufficient_funds,insufficient_funds,0,1,0,0,0,44.2,0.84,21000,3,3,0,0
opp_gen_0002166,pay_gen_0014359,2026-01-22T02:50:53.858447+00:00,95437,card,ICICI,timeout,temporary,0,6,4,1,0,33.9,0.88,42000,2,3,0,1
opp_gen_0002167,pay_gen_0014361,2026-01-23T00:15:39.170870+00:00,167056,upi,KOTAK,invalid_vpa,instrument,0,4,3,0,0,24.7,0.88,42000,0,4,0,0
opp_gen_0002168,pay_gen_0014368,2026-01-22T16:21:43.308821+00:00,1108744,netbanking,SBI,timeout,temporary,1,2,1,0,0,44.7,0.91,9000,16,3,0,1
opp_gen_0002169,pay_gen_0014378,2026-01-22T15:19:45.654759+00:00,1097133,netbanking,HDFC,invalid_card,instrument,0,7,4,0,0,16.8,0.88,42000,15,3,0,1
opp_gen_0002170,pay_gen_0014389,2026-01-22T12:11:59.367195+00:00,2729747,upi,KOTAK,insufficient_funds,insufficient_funds,0,6,4,0,1,35.0,0.84,21000,12,3,0,0
opp_gen_0002171,pay_gen_0014391,2026-01-22T03:06:14.969662+00:00,103401,card,ICICI,gateway_error,temporary,0,1,0,0,0,28.2,0.91,9000,3,3,0,1
opp_gen_0002172,pay_gen_0014401,2026-01-22T21:35:30.972863+00:00,112863,card,SBI,gateway_error,temporary,0,2,1,0,0,16.5,0.84,21000,21,3,0,1
opp_gen_0002173,pay_gen_0014419,2026-01-22T06:53:04.643175+00:00,48957,upi,AXIS,network_error,temporary,0,5,4,0,0,18.1,0.88,42000,6,3,0,0
opp_gen_0002174,pay_gen_0014421,2026-01-22T01:26:26.636193+00:00,36373,card,AXIS,gateway_error,temporary,0,2,1,0,0,17.4,0.88,42000,1,3,0,0
opp_gen_0002175,pay_gen_0014446,2026-01-22T17:46:53.944241+00:00,90049,netbanking,HDFC,authentication_required,auth,0,2,1,0,0,7.9,0.91,9000,17,3,0,0
opp_gen_0002176,pay_gen_0014459,2026-01-22T10:25:01.853316+00:00,212524,netbanking,ICICI,authentication_required,auth,1,8,6,0,0,43.0,0.91,9000,10,3,0,0
opp_gen_0002177,pay_gen_0014464,2026-01-23T00:21:02.888977+00:00,345999,upi,KOTAK,card_insufficient_funds,insufficient_funds,0,3,2,0,0,22.0,0.84,21000,0,4,0,0
opp_gen_0002178,pay_gen_0014469,2026-01-22T04:16:49.459943+00:00,546545,netbanking,AXIS,timeout,temporary,0,6,5,0,0,5.8,0.88,42000,4,3,1,0
opp_gen_0002179,pay_gen_0014472,2026-01-22T18:48:57.413408+00:00,195320,upi,SBI,invalid_vpa,instrument,0,1,0,0,0,24.0,0.84,21000,18,3,0,0
opp_gen_0002180,pay_gen_0014475,2026-01-22T23:57:28.786279+00:00,575130,upi,HDFC,card_insufficient_funds,insufficient_funds,0,1,0,0,0,5.5,0.88,42000,23,3,0,1
opp_gen_0002181,pay_gen_0014476,2026-01-22T00:10:45.459305+00:00,216766,card,HDFC,card_insufficient_funds,insufficient_funds,0,4,2,0,1,9.8,0.88,42000,0,3,0,0
opp_gen_0002182,pay_gen_0014490,2026-01-22T23:03:15.308316+00:00,63834,netbanking,AXIS,invalid_vpa,instrument,0,4,3,0,0,28.3,0.88,42000,23,3,0,0
opp_gen_0002183,pay_gen_0014493,2026-01-22T01:44:04.253238+00:00,66808,upi,AXIS,card_insufficient_funds,insufficient_funds,0,4,3,0,0,29.1,0.84,21000,1,3,0,0
opp_gen_0002184,pay_gen_0014496,2026-01-22T08:59:30.681923+00:00,168638,netbanking,SBI,network_error,temporary,0,5,3,0,1,30.5,0.88,42000,8,3,0,1
opp_gen_0002185,pay_gen_0014507,2026-01-22T01:24:36.998998+00:00,958398,card,KOTAK,insufficient_funds,insufficient_funds,0,2,1,0,0,13.6,0.91,9000,1,3,0,0
opp_gen_0002186,pay_gen_0014514,2026-01-22T15:28:32.565828+00:00,189238,card,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,22.5,0.88,42000,15,3,0,0
opp_gen_0002187,pay_gen_0014536,2026-01-22T03:17:16.336769+00:00,104403,upi,AXIS,invalid_vpa,instrument,0,1,0,0,0,15.3,0.84,21000,3,3,0,0
opp_gen_0002188,pay_gen_0014540,2026-01-22T00:51:52.005512+00:00,741446,upi,AXIS,network_error,temporary,0,4,3,0,0,31.9,0.88,42000,0,3,0,1
opp_gen_0002189,pay_gen_0014549,2026-01-22T23:37:15.312023+00:00,453440,card,KOTAK,card_expired,instrument,0,6,3,1,2,20.3,0.84,21000,23,3,0,1
opp_gen_0002190,pay_gen_0014550,2026-01-22T00:20:34.155343+00:00,1059214,upi,ICICI,card_insufficient_funds,insufficient_funds,0,1,0,0,0,4.6,0.88,42000,0,3,0,0
opp_gen_0002191,pay_gen_0014554,2026-01-22T05:27:39.338814+00:00,550022,netbanking,HDFC,card_insufficient_funds,insufficient_funds,0,5,3,0,0,34.7,0.88,42000,5,3,0,0
opp_gen_0002192,pay_gen_0014559,2026-01-22T18:08:22.427695+00:00,210763,upi,HDFC,timeout,temporary,0,7,6,0,0,11.4,0.88,42000,18,3,0,0
opp_gen_0002193,pay_gen_0014562,2026-01-22T02:00:41.306867+00:00,1086330,upi,SBI,invalid_card,instrument,0,2,1,0,0,9.7,0.91,9000,2,3,1,0
opp_gen_0002194,pay_gen_0014570,2026-01-22T02:12:09.162578+00:00,1512639,card,SBI,user_authentication_failed,auth,0,3,2,0,0,14.2,0.84,21000,2,3,0,1
opp_gen_0002195,pay_gen_0014576,2026-01-22T17:03:20.772507+00:00,195072,card,AXIS,timeout,temporary,0,6,5,1,0,11.3,0.84,21000,17,3,0,1
opp_gen_0002196,pay_gen_0014585,2026-01-22T12:21:12.127066+00:00,172459,upi,SBI,card_insufficient_funds,insufficient_funds,0,5,3,0,0,36.2,0.84,21000,12,3,0,0
opp_gen_0002197,pay_gen_0014588,2026-01-22T23:33:46.255698+00:00,77927,upi,AXIS,user_authentication_failed,auth,0,3,2,0,0,31.8,0.88,42000,23,3,1,0
opp_gen_0002198,pay_gen_0014600,2026-01-22T17:44:18.441266+00:00,209420,upi,KOTAK,card_expired,instrument,0,2,1,0,0,21.3,0.88,42000,17,3,0,0
opp_gen_0002199,pay_gen_0014601,2026-01-22T04:47:28.192589+00:00,104322,upi,KOTAK,card_expired,instrument,0,3,2,0,0,13.5,0.88,42000,4,3,0,0
opp_gen_0002200,pay_gen_0014604,2026-01-22T05:14:19.747689+00:00,136167,netbanking,AXIS,authentication_required,auth,0,5,2,0,1,29.3,0.84,21000,5,3,0,0
opp_gen_0002201,pay_gen_0014616,2026-01-22T00:49:08.395057+00:00,41091,card,KOTAK,gateway_error,temporary,0,7,6,1,0,15.1,0.84,21000,0,3,0,1
opp_gen_0002202,pay_gen_0014622,2026-01-22T22:46:55.067383+00:00,2024325,netbanking,ICICI,gateway_error,temporary,0,3,2,0,0,9.9,0.91,9000,22,3,0,1
opp_gen_0002203,pay_gen_0014623,2026-01-22T18:56:52.254140+00:00,2882379,card,HDFC,authentication_required,auth,0,8,6,1,0,36.9,0.84,21000,18,3,1,1
opp_gen_0002204,pay_gen_0014636,2026-01-22T04:38:58.903239+00:00,979554,upi,SBI,user_authentication_failed,auth,0,2,1,0,0,16.0,0.88,42000,4,3,0,0
opp_gen_0002205,pay_gen_0014638,2026-01-22T05:54:04.757736+00:00,160864,upi,ICICI,invalid_card,instrument,0,6,3,0,1,14.1,0.84,21000,5,3,0,0
opp_gen_0002206,pay_gen_0014656,2026-01-22T14:54:49.453040+00:00,52744,netbanking,AXIS,card_insufficient_funds,insufficient_funds,0,3,1,0,0,44.8,0.91,9000,14,3,0,0
opp_gen_0002207,pay_gen_0014662,2026-01-22T12:05:42.029768+00:00,210605,card,KOTAK,insufficient_funds,insufficient_funds,0,3,2,0,0,5.7,0.91,9000,12,3,0,1
opp_gen_0002208,pay_gen_0014664,2026-01-22T12:42:47.569514+00:00,75194,upi,KOTAK,insufficient_funds,insufficient_funds,0,3,1,0,1,24.8,0.91,9000,12,3,0,0
opp_gen_0002209,pay_gen_0014665,2026-01-22T11:54:19.246654+00:00,337249,upi,SBI,timeout,temporary,0,1,0,0,0,22.3,0.88,42000,11,3,0,0
opp_gen_0002210,pay_gen_0014670,2026-01-23T16:37:05.881079+00:00,196387,upi,ICICI,network_error,temporary,0,4,2,0,1,32.1,0.84,21000,16,4,0,0
opp_gen_0002211,pay_gen_0014676,2026-01-23T17:42:55.325635+00:00,1687634,upi,ICICI,gateway_error,temporary,0,5,2,0,2,8.9,0.88,42000,17,4,0,1
opp_gen_0002212,pay_gen_0014680,2026-01-23T17:33:03.050744+00:00,119756,upi,HDFC,card_insufficient_funds,insufficient_funds,0,4,3,0,0,31.1,0.84,21000,17,4,0,0
opp_gen_0002213,pay_gen_0014702,2026-01-23T04:29:30.224377+00:00,70676,upi,SBI,invalid_vpa,instrument,0,5,4,0,0,11.5,0.88,42000,4,4,0,0
opp_gen_0002214,pay_gen_0014707,2026-01-23T11:08:06.566027+00:00,191854,netbanking,AXIS,processing_error,temporary,0,10,9,0,0,42.1,0.91,9000,11,4,1,1
opp_gen_0002215,pay_gen_0014723,2026-01-23T16:57:45.245917+00:00,105267,upi,HDFC,gateway_error,temporary,0,4,1,0,0,32.8,0.84,21000,16,4,1,0
opp_gen_0002216,pay_gen_0014725,2026-01-23T12:46:09.028492+00:00,99169,card,SBI,gateway_error,temporary,0,3,1,0,0,15.2,0.84,21000,12,4,0,1
opp_gen_0002217,pay_gen_0014727,2026-01-23T17:16:54.971309+00:00,100362,card,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,14.9,0.91,9000,17,4,0,0
opp_gen_0002218,pay_gen_0014728,2026-01-23T19:58:05.616545+00:00,127884,upi,ICICI,gateway_error,temporary,0,4,3,0,0,22.1,0.84,21000,19,4,1,1
opp_gen_0002219,pay_gen_0014729,2026-01-23T22:58:35.529744+00:00,1904263,netbanking,AXIS,timeout,temporary,0,3,0,0,1,28.6,0.88,42000,22,4,0,0
opp_gen_0002220,pay_gen_0014738,2026-01-23T19:28:53.457609+00:00,80678,upi,ICICI,timeout,temporary,0,8,6,0,1,28.9,0.84,21000,19,4,0,1
opp_gen_0002221,pay_gen_0014749,2026-01-23T03:58:06.839530+00:00,263143,upi,KOTAK,timeout,temporary,0,4,2,0,1,31.1,0.91,9000,3,4,0,1
opp_gen_0002222,pay_gen_0014755,2026-01-23T17:42:19.908360+00:00,105439,card,AXIS,user_authentication_failed,auth,0,4,3,1,0,37.3,0.88,42000,17,4,0,1
opp_gen_0002223,pay_gen_0014760,2026-01-23T09:04:05.829614+00:00,45429,card,HDFC,insufficient_funds,insufficient_funds,0,3,2,0,0,24.1,0.88,42000,9,4,0,1
opp_gen_0002224,pay_gen_0014770,2026-01-23T21:55:40.266021+00:00,225790,upi,AXIS,insufficient_funds,insufficient_funds,0,2,1,0,0,42.7,0.88,42000,21,4,0,0
opp_gen_0002225,pay_gen_0014774,2026-01-23T22:00:12.318756+00:00,1079385,upi,SBI,card_blocked,instrument,0,6,4,0,0,23.2,0.88,42000,22,4,0,1
opp_gen_0002226,pay_gen_0014786,2026-01-23T08:45:44.907017+00:00,354580,card,SBI,processing_error,temporary,0,1,0,0,0,15.7,0.91,9000,8,4,0,0
opp_gen_0002227,pay_gen_0014788,2026-01-23T05:02:51.178845+00:00,39397,upi,SBI,insufficient_funds,insufficient_funds,0,3,1,0,1,11.9,0.88,42000,5,4,0,0
opp_gen_0002228,pay_gen_0014798,2026-01-23T11:35:45.156455+00:00,35138,card,ICICI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,24.8,0.91,9000,11,4,0,0
opp_gen_0002229,pay_gen_0014799,2026-01-23T08:02:32.613652+00:00,148186,upi,SBI,timeout,temporary,0,3,2,0,0,33.5,0.88,42000,8,4,1,0
opp_gen_0002230,pay_gen_0014800,2026-01-23T22:19:33.118104+00:00,1060094,card,SBI,card_insufficient_funds,insufficient_funds,0,5,3,1,0,42.6,0.91,9000,22,4,0,1
opp_gen_0002231,pay_gen_0014803,2026-01-23T09:19:27.066823+00:00,514522,netbanking,AXIS,gateway_error,temporary,0,6,4,0,1,32.5,0.84,21000,9,4,0,0
opp_gen_0002232,pay_gen_0014807,2026-01-23T10:55:30.230899+00:00,35540,upi,HDFC,gateway_error,temporary,0,2,1,0,0,27.5,0.84,21000,10,4,1,0
opp_gen_0002233,pay_gen_0014814,2026-01-23T00:43:57.500192+00:00,79124,upi,AXIS,insufficient_funds,insufficient_funds,1,8,7,0,0,22.0,0.88,42000,0,4,0,1
opp_gen_0002234,pay_gen_0014817,2026-01-23T05:14:22.272605+00:00,79138,card,HDFC,network_error,temporary,0,2,1,0,0,30.4,0.88,42000,5,4,0,1
opp_gen_0002235,pay_gen_0014829,2026-01-23T03:02:05.705960+00:00,822350,card,HDFC,insufficient_funds,insufficient_funds,0,4,2,0,0,28.1,0.84,21000,3,4,0,1
opp_gen_0002236,pay_gen_0014837,2026-01-23T19:05:31.540474+00:00,108748,netbanking,ICICI,insufficient_funds,insufficient_funds,0,4,2,0,0,15.5,0.88,42000,19,4,0,1
opp_gen_0002237,pay_gen_0014839,2026-01-23T00:52:25.412896+00:00,2104265,upi,ICICI,user_authentication_failed,auth,0,2,0,0,0,41.4,0.88,42000,0,4,0,0
opp_gen_0002238,pay_gen_0014841,2026-01-23T01:13:58.764418+00:00,69626,upi,KOTAK,timeout,temporary,0,2,1,0,0,43.0,0.84,21000,1,4,0,0
opp_gen_0002239,pay_gen_0014855,2026-01-23T11:53:44.230476+00:00,76406,upi,SBI,gateway_error,temporary,0,6,5,0,0,27.7,0.91,9000,11,4,0,1
opp_gen_0002240,pay_gen_0014856,2026-01-23T16:08:05.440297+00:00,43733,card,KOTAK,card_blocked,instrument,0,1,0,0,0,12.1,0.88,42000,16,4,0,0
opp_gen_0002241,pay_gen_0014874,2026-01-23T15:31:58.911049+00:00,173865,upi,ICICI,invalid_vpa,instrument,0,4,3,0,0,3.0,0.88,42000,15,4,0,1
opp_gen_0002242,pay_gen_0014876,2026-01-23T21:56:31.208793+00:00,81322,upi,KOTAK,timeout,temporary,0,2,1,0,0,30.5,0.88,42000,21,4,0,0
opp_gen_0002243,pay_gen_0014884,2026-01-23T22:19:04.859110+00:00,424166,upi,AXIS,invalid_card,instrument,0,2,1,0,0,29.1,0.88,42000,22,4,0,0
opp_gen_0002244,pay_gen_0014899,2026-01-23T05:37:26.450083+00:00,44714,upi,ICICI,gateway_error,temporary,0,3,2,0,0,30.4,0.88,42000,5,4,1,1
opp_gen_0002245,pay_gen_0014909,2026-01-23T14:07:22.890588+00:00,262299,upi,SBI,invalid_card,instrument,0,3,2,0,0,44.4,0.88,42000,14,4,0,0
opp_gen_0002246,pay_gen_0014911,2026-01-23T23:14:16.691949+00:00,74676,card,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,31.3,0.91,9000,23,4,0,0
opp_gen_0002247,pay_gen_0014920,2026-01-23T19:35:04.439707+00:00,157150,upi,AXIS,timeout,temporary,0,1,0,0,0,44.1,0.88,42000,19,4,0,0
opp_gen_0002248,pay_gen_0014922,2026-01-23T23:59:00.480494+00:00,2149703,card,AXIS,insufficient_funds,insufficient_funds,0,3,2,0,0,42.0,0.84,21000,23,4,0,0
opp_gen_0002249,pay_gen_0014929,2026-01-23T04:26:37.481288+00:00,2429232,card,ICICI,timeout,temporary,0,2,1,0,0,2.6,0.88,42000,4,4,0,0
opp_gen_0002250,pay_gen_0014932,2026-01-23T15:21:17.577111+00:00,274527,upi,SBI,insufficient_funds,insufficient_funds,0,1,0,0,0,27.3,0.88,42000,15,4,0,0
opp_gen_0002251,pay_gen_0014933,2026-01-23T17:49:42.166560+00:00,46459,upi,AXIS,invalid_card,instrument,0,3,2,0,0,18.7,0.88,42000,17,4,0,0
opp_gen_0002252,pay_gen_0014944,2026-01-23T08:01:14.932883+00:00,79278,card,SBI,invalid_vpa,instrument,0,6,5,1,0,4.2,0.91,9000,8,4,0,0
opp_gen_0002253,pay_gen_0014948,2026-01-23T08:13:02.272236+00:00,216433,netbanking,AXIS,user_authentication_failed,auth,0,9,8,0,0,4.0,0.91,9000,8,4,0,0
opp_gen_0002254,pay_gen_0014954,2026-01-23T02:56:00.415277+00:00,295589,card,ICICI,insufficient_funds,insufficient_funds,1,2,1,0,0,44.0,0.91,9000,2,4,0,0
opp_gen_0002255,pay_gen_0014958,2026-01-23T10:19:41.854587+00:00,2059163,upi,SBI,insufficient_funds,insufficient_funds,1,2,0,0,0,4.7,0.84,21000,10,4,1,0
opp_gen_0002256,pay_gen_0014962,2026-01-23T19:50:31.931717+00:00,39537,upi,SBI,card_blocked,instrument,0,4,2,0,0,17.5,0.91,9000,19,4,0,0
opp_gen_0002257,pay_gen_0014966,2026-01-23T23:46:21.926595+00:00,75439,card,HDFC,processing_error,temporary,0,5,4,1,0,12.4,0.88,42000,23,4,0,0
opp_gen_0002258,pay_gen_0014972,2026-01-23T01:31:03.890060+00:00,541065,netbanking,AXIS,authentication_required,auth,0,9,7,0,0,42.1,0.88,42000,1,4,1,0
opp_gen_0002259,pay_gen_0014974,2026-01-23T08:31:27.949348+00:00,94624,upi,ICICI,card_insufficient_funds,insufficient_funds,0,3,2,0,0,43.5,0.88,42000,8,4,0,0
opp_gen_0002260,pay_gen_0014977,2026-01-23T12:57:55.357879+00:00,1127654,card,KOTAK,network_error,temporary,0,10,9,1,0,6.9,0.91,9000,12,4,0,0
opp_gen_0002261,pay_gen_0014984,2026-01-23T17:41:36.602871+00:00,111857,upi,ICICI,card_insufficient_funds,insufficient_funds,0,1,0,0,0,36.6,0.84,21000,17,4,0,0
opp_gen_0002262,pay_gen_0014986,2026-01-23T10:48:02.554770+00:00,147158,upi,SBI,card_insufficient_funds,insufficient_funds,0,6,4,0,0,43.0,0.88,42000,10,4,0,0
opp_gen_0002263,pay_gen_0015003,2026-01-23T23:06:34.504461+00:00,804655,card,ICICI,user_authentication_failed,auth,1,9,7,1,1,3.6,0.91,9000,23,4,0,1
opp_gen_0002264,pay_gen_0015009,2026-01-23T11:49:30.390292+00:00,1183022,netbanking,AXIS,authentication_required,auth,0,5,4,0,0,24.5,0.88,42000,11,4,0,0
opp_gen_0002265,pay_gen_0015012,2026-01-23T17:54:35.189839+00:00,3239725,card,AXIS,card_insufficient_funds,insufficient_funds,0,2,1,0,0,24.6,0.91,9000,17,4,0,0
opp_gen_0002266,pay_gen_0015013,2026-01-23T07:53:49.835233+00:00,520569,upi,HDFC,user_authentication_failed,auth,0,2,1,0,0,16.8,0.88,42000,7,4,0,0
opp_gen_0002267,pay_gen_0015019,2026-01-23T06:01:46.174905+00:00,58396,upi,KOTAK,gateway_error,temporary,0,9,7,0,1,21.8,0.88,42000,6,4,0,0
opp_gen_0002268,pay_gen_0015024,2026-01-23T02:38:48.784871+00:00,334942,upi,SBI,authentication_required,auth,0,2,0,0,0,28.8,0.84,21000,2,4,0,1
opp_gen_0002269,pay_gen_0015025,2026-01-23T19:52:49.580878+00:00,168135,card,ICICI,network_error,temporary,1,4,3,1,0,5.8,0.84,21000,19,4,0,1
opp_gen_0002270,pay_gen_0015031,2026-01-23T23:47:08.234176+00:00,483084,netbanking,HDFC,gateway_error,temporary,0,5,3,0,1,36.1,0.88,42000,23,4,0,1
opp_gen_0002271,pay_gen_0015032,2026-01-23T05:52:44.590851+00:00,1247822,netbanking,HDFC,network_error,temporary,0,7,4,0,1,43.7,0.88,42000,5,4,1,0
opp_gen_0002272,pay_gen_0015033,2026-01-23T22:30:06.628112+00:00,286213,netbanking,ICICI,card_expired,instrument,0,4,3,0,0,31.1,0.91,9000,22,4,0,0
opp_gen_0002273,pay_gen_0015035,2026-01-23T07:58:55.142034+00:00,65086,card,HDFC,network_error,temporary,0,5,4,1,0,44.9,0.84,21000,7,4,0,0
opp_gen_0002274,pay_gen_0015037,2026-01-23T17:34:58.656335+00:00,67491,card,HDFC,invalid_vpa,instrument,0,2,1,0,0,3.0,0.84,21000,17,4,0,0
opp_gen_0002275,pay_gen_0015041,2026-01-24T00:19:47.046123+00:00,2142896,card,AXIS,authentication_required,auth,0,4,2,0,1,38.8,0.88,42000,0,5,0,0
opp_gen_0002276,pay_gen_0015050,2026-01-23T07:45:40.000504+00:00,1305711,netbanking,ICICI,network_error,temporary,0,5,4,0,0,10.7,0.88,42000,7,4,0,1
opp_gen_0002277,pay_gen_0015070,2026-01-23T17:43:24.312181+00:00,60239,wallet,freecharge,timeout,temporary,0,9,6,0,1,8.4,0.84,21000,17,4,0,1
opp_gen_0002278,pay_gen_0015082,2026-01-23T20:12:51.057737+00:00,159840,upi,AXIS,card_blocked,instrument,0,5,4,0,0,15.9,0.84,21000,20,4,0,0
opp_gen_0002279,pay_gen_0015088,2026-01-23T20:39:13.139085+00:00,166253,card,KOTAK,card_insufficient_funds,insufficient_funds,0,2,1,0,0,43.2,0.91,9000,20,4,0,0
opp_gen_0002280,pay_gen_0015089,2026-01-23T03:05:57.163339+00:00,99922,wallet,PPI,card_blocked,instrument,0,1,0,0,0,29.0,0.84,21000,3,4,0,0
opp_gen_0002281,pay_gen_0015103,2026-01-23T01:29:45.264757+00:00,293467,upi,ICICI,card_insufficient_funds,insufficient_funds,0,5,2,0,0,34.8,0.88,42000,1,4,0,0
opp_gen_0002282,pay_gen_0015127,2026-01-23T02:58:25.775695+00:00,90080,card,HDFC,insufficient_funds,insufficient_funds,0,5,3,1,1,44.4,0.91,9000,2,4,0,1
opp_gen_0002283,pay_gen_0015132,2026-01-23T04:50:10.850985+00:00,4450206,upi,KOTAK,insufficient_funds,insufficient_funds,0,8,7,0,0,38.2,0.88,42000,4,4,0,0
opp_gen_0002284,pay_gen_0015135,2026-01-23T18:52:26.738157+00:00,166709,upi,KOTAK,network_error,temporary,0,2,1,0,0,23.4,0.88,42000,18,4,0,1
opp_gen_0002285,pay_gen_0015142,2026-01-23T10:19:09.893355+00:00,37260,card,HDFC,card_insufficient_funds,insufficient_funds,0,2,1,0,0,4.2,0.91,9000,10,4,0,0
opp_gen_0002286,pay_gen_0015144,2026-01-23T14:13:34.164493+00:00,819222,upi,HDFC,gateway_error,temporary,0,3,1,0,0,44.6,0.84,21000,14,4,0,1
opp_gen_0002287,pay_gen_0015152,2026-01-23T05:23:21.401596+00:00,250302,upi,AXIS,insufficient_funds,insufficient_funds,0,4,3,0,0,44.4,0.88,42000,5,4,0,0
opp_gen_0002288,pay_gen_0015153,2026-01-23T12:44:23.806171+00:00,182127,upi,HDFC,processing_error,temporary,0,5,4,0,0,9.4,0.88,42000,12,4,0,1
opp_gen_0002289,pay_gen_0015160,2026-01-23T16:07:51.478713+00:00,65778,upi,SBI,timeout,temporary,0,2,0,0,0,37.9,0.84,21000,16,4,0,0
opp_gen_0002290,pay_gen_0015191,2026-01-23T01:24:08.711788+00:00,1063529,upi,SBI,timeout,temporary,0,9,6,0,1,19.1,0.88,42000,1,4,0,0
opp_gen_0002291,pay_gen_0015207,2026-01-23T12:15:21.462258+00:00,262899,upi,AXIS,authentication_required,auth,0,7,6,0,0,3.4,0.88,42000,12,4,0,0
opp_gen_0002292,pay_gen_0015236,2026-01-24T00:32:33.899292+00:00,145571,card,ICICI,timeout,temporary,0,1,0,0,0,38.6,0.91,9000,0,5,0,0
opp_gen_0002293,pay_gen_0015238,2026-01-23T13:28:42.883500+00:00,165420,card,KOTAK,authentication_required,auth,0,1,0,0,0,15.7,0.88,42000,13,4,0,0
opp_gen_0002294,pay_gen_0015244,2026-01-23T15:24:37.555291+00:00,148339,upi,SBI,card_insufficient_funds,insufficient_funds,0,2,1,0,0,36.6,0.88,42000,15,4,0,1
